group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
topology,real_world_1,,100000,elements,4236991398.0,ns,1
topology,real_world_1,,100000,elements,4706079962.0,ns,1
topology,real_world_1,,100000,elements,4589798032.0,ns,1
topology,real_world_1,,100000,elements,4550586926.0,ns,1
topology,real_world_1,,100000,elements,4333937828.0,ns,1
topology,real_world_1,,100000,elements,4151778966.0,ns,1
topology,real_world_1,,100000,elements,4389682512.0,ns,1
topology,real_world_1,,100000,elements,4475630354.0,ns,1
topology,real_world_1,,100000,elements,4499126090.0,ns,1
topology,real_world_1,,100000,elements,4195871064.0,ns,1
topology,real_world_1,,100000,elements,4457352480.0,ns,1
topology,real_world_1,,100000,elements,4091690871.0,ns,1
topology,real_world_1,,100000,elements,4240447986.0,ns,1
topology,real_world_1,,100000,elements,4463167377.0,ns,1
topology,real_world_1,,100000,elements,4528916246.0,ns,1
topology,real_world_1,,100000,elements,4156142646.0,ns,1
topology,real_world_1,,100000,elements,4766691061.0,ns,1
topology,real_world_1,,100000,elements,4564653973.0,ns,1
topology,real_world_1,,100000,elements,4355762402.0,ns,1
topology,real_world_1,,100000,elements,4630689570.0,ns,1
topology,real_world_1,,100000,elements,4833960318.0,ns,1
topology,real_world_1,,100000,elements,4212108596.0,ns,1
topology,real_world_1,,100000,elements,4471043808.0,ns,1
topology,real_world_1,,100000,elements,4215267827.0,ns,1
topology,real_world_1,,100000,elements,4284525464.0,ns,1
topology,real_world_1,,100000,elements,4442744540.0,ns,1
topology,real_world_1,,100000,elements,4467761335.0,ns,1
topology,real_world_1,,100000,elements,4409045044.0,ns,1
topology,real_world_1,,100000,elements,4630713750.0,ns,1
topology,real_world_1,,100000,elements,4752767087.0,ns,1
topology,real_world_1,,100000,elements,4372528458.0,ns,1
topology,real_world_1,,100000,elements,4180603527.0,ns,1
topology,real_world_1,,100000,elements,4751580287.0,ns,1
topology,real_world_1,,100000,elements,4812998096.0,ns,1
topology,real_world_1,,100000,elements,4623860826.0,ns,1
topology,real_world_1,,100000,elements,4525254934.0,ns,1
topology,real_world_1,,100000,elements,4334410900.0,ns,1
topology,real_world_1,,100000,elements,4378346365.0,ns,1
topology,real_world_1,,100000,elements,4672769087.0,ns,1
topology,real_world_1,,100000,elements,4284403361.0,ns,1
topology,real_world_1,,100000,elements,4462109981.0,ns,1
topology,real_world_1,,100000,elements,4470354440.0,ns,1
topology,real_world_1,,100000,elements,4574496313.0,ns,1
topology,real_world_1,,100000,elements,4319905242.0,ns,1
topology,real_world_1,,100000,elements,4677946909.0,ns,1
topology,real_world_1,,100000,elements,4397978224.0,ns,1
topology,real_world_1,,100000,elements,4821338277.0,ns,1
topology,real_world_1,,100000,elements,4580368552.0,ns,1
topology,real_world_1,,100000,elements,4624031641.0,ns,1
topology,real_world_1,,100000,elements,4659037139.0,ns,1
topology,real_world_1,,100000,elements,4176021151.0,ns,1
topology,real_world_1,,100000,elements,3977348929.0,ns,1
topology,real_world_1,,100000,elements,4743163754.0,ns,1
topology,real_world_1,,100000,elements,4710079484.0,ns,1
topology,real_world_1,,100000,elements,4432238953.0,ns,1
