group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
batch,partitioned/gzip(6)_2000000,,10000000,bytes,466895100.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464746805.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465299950.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465265399.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464753806.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463979426.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463491583.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465740610.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464799107.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465404792.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465195057.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464615002.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464812407.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462708764.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464184752.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464027887.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463915554.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465729560.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462872237.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463552195.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465216187.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465696149.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464657563.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463223276.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465590007.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,467415103.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465448934.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463446842.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465968736.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464682453.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464558880.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464115629.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462276353.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461389300.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462156279.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464576821.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463822482.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463743530.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464209722.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464316435.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,466859888.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463191656.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464039657.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463404852.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462508608.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463412331.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464453647.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463238217.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464189451.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461409660.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463454282.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464094148.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464270573.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465547665.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462590931.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461332588.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461359499.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465557686.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,468343356.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465061873.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,465659779.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464292834.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463956985.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464094108.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461720408.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463656648.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463403211.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,466748666.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464009656.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,463546844.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,461470262.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,462103078.0,ns,1
batch,partitioned/gzip(6)_2000000,,10000000,bytes,464295503.0,ns,1
