group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
metrics_snapshot,cardinality,1,,,1026576.0,ns,683
metrics_snapshot,cardinality,1,,,1959260.0,ns,1366
metrics_snapshot,cardinality,1,,,2983416.0,ns,2049
metrics_snapshot,cardinality,1,,,3953220.0,ns,2732
metrics_snapshot,cardinality,1,,,4903724.0,ns,3415
metrics_snapshot,cardinality,1,,,5904930.0,ns,4098
metrics_snapshot,cardinality,1,,,7107611.0,ns,4781
metrics_snapshot,cardinality,1,,,8039474.0,ns,5464
metrics_snapshot,cardinality,1,,,8955327.0,ns,6147
metrics_snapshot,cardinality,1,,,9791128.0,ns,6830
metrics_snapshot,cardinality,1,,,10794934.0,ns,7513
metrics_snapshot,cardinality,1,,,11917443.0,ns,8196
metrics_snapshot,cardinality,1,,,12849956.0,ns,8879
metrics_snapshot,cardinality,1,,,13998324.0,ns,9562
metrics_snapshot,cardinality,1,,,14902219.0,ns,10245
metrics_snapshot,cardinality,1,,,15778550.0,ns,10928
metrics_snapshot,cardinality,1,,,16952630.0,ns,11611
metrics_snapshot,cardinality,1,,,17763310.0,ns,12294
metrics_snapshot,cardinality,1,,,18926301.0,ns,12977
metrics_snapshot,cardinality,1,,,19851193.0,ns,13660
metrics_snapshot,cardinality,1,,,20897540.0,ns,14343
metrics_snapshot,cardinality,1,,,21886226.0,ns,15026
metrics_snapshot,cardinality,1,,,22736447.0,ns,15709
metrics_snapshot,cardinality,1,,,23935097.0,ns,16392
metrics_snapshot,cardinality,1,,,24944452.0,ns,17075
metrics_snapshot,cardinality,1,,,25704103.0,ns,17758
metrics_snapshot,cardinality,1,,,26939813.0,ns,18441
metrics_snapshot,cardinality,1,,,27821216.0,ns,19124
metrics_snapshot,cardinality,1,,,28935134.0,ns,19807
metrics_snapshot,cardinality,1,,,29770076.0,ns,20490
metrics_snapshot,cardinality,1,,,30754090.0,ns,21173
metrics_snapshot,cardinality,1,,,31880539.0,ns,21856
metrics_snapshot,cardinality,1,,,32600527.0,ns,22539
metrics_snapshot,cardinality,1,,,33562012.0,ns,23222
metrics_snapshot,cardinality,1,,,34785483.0,ns,23905
metrics_snapshot,cardinality,1,,,35541662.0,ns,24588
metrics_snapshot,cardinality,1,,,36762323.0,ns,25271
metrics_snapshot,cardinality,1,,,37648695.0,ns,25954
metrics_snapshot,cardinality,1,,,38926938.0,ns,26637
metrics_snapshot,cardinality,1,,,39588485.0,ns,27320
metrics_snapshot,cardinality,1,,,40684982.0,ns,28003
metrics_snapshot,cardinality,1,,,41823101.0,ns,28686
metrics_snapshot,cardinality,1,,,42798507.0,ns,29369
metrics_snapshot,cardinality,1,,,43640697.0,ns,30052
metrics_snapshot,cardinality,1,,,44502199.0,ns,30735
metrics_snapshot,cardinality,1,,,45720180.0,ns,31418
metrics_snapshot,cardinality,1,,,46548981.0,ns,32101
metrics_snapshot,cardinality,1,,,47604298.0,ns,32784
metrics_snapshot,cardinality,1,,,48623064.0,ns,33467
metrics_snapshot,cardinality,1,,,49672241.0,ns,34150
metrics_snapshot,cardinality,1,,,50306456.0,ns,34833
metrics_snapshot,cardinality,1,,,51318593.0,ns,35516
metrics_snapshot,cardinality,1,,,52282037.0,ns,36199
metrics_snapshot,cardinality,1,,,53718313.0,ns,36882
metrics_snapshot,cardinality,1,,,54449462.0,ns,37565
metrics_snapshot,cardinality,1,,,55386225.0,ns,38248
metrics_snapshot,cardinality,1,,,56720689.0,ns,38931
metrics_snapshot,cardinality,1,,,57412477.0,ns,39614
metrics_snapshot,cardinality,1,,,58513395.0,ns,40297
metrics_snapshot,cardinality,1,,,59732796.0,ns,40980
metrics_snapshot,cardinality,1,,,60533786.0,ns,41663
metrics_snapshot,cardinality,1,,,61503171.0,ns,42346
metrics_snapshot,cardinality,1,,,62481895.0,ns,43029
metrics_snapshot,cardinality,1,,,63894072.0,ns,43712
metrics_snapshot,cardinality,1,,,64364053.0,ns,44395
metrics_snapshot,cardinality,1,,,65596985.0,ns,45078
metrics_snapshot,cardinality,1,,,66441017.0,ns,45761
metrics_snapshot,cardinality,1,,,67596425.0,ns,46444
metrics_snapshot,cardinality,1,,,68543489.0,ns,47127
metrics_snapshot,cardinality,1,,,69663499.0,ns,47810
metrics_snapshot,cardinality,1,,,70294564.0,ns,48493
metrics_snapshot,cardinality,1,,,71439623.0,ns,49176
metrics_snapshot,cardinality,1,,,72461409.0,ns,49859
metrics_snapshot,cardinality,1,,,73455794.0,ns,50542
metrics_snapshot,cardinality,1,,,74515211.0,ns,51225
metrics_snapshot,cardinality,1,,,75081826.0,ns,51908
metrics_snapshot,cardinality,1,,,76297956.0,ns,52591
metrics_snapshot,cardinality,1,,,77322883.0,ns,53274
metrics_snapshot,cardinality,1,,,78178204.0,ns,53957
metrics_snapshot,cardinality,1,,,79232681.0,ns,54640
metrics_snapshot,cardinality,1,,,80540683.0,ns,55323
metrics_snapshot,cardinality,1,,,81172870.0,ns,56006
metrics_snapshot,cardinality,1,,,82157975.0,ns,56689
metrics_snapshot,cardinality,1,,,83493049.0,ns,57372
metrics_snapshot,cardinality,1,,,84230248.0,ns,58055
metrics_snapshot,cardinality,1,,,84912934.0,ns,58738
metrics_snapshot,cardinality,1,,,86457625.0,ns,59421
metrics_snapshot,cardinality,1,,,87456279.0,ns,60104
metrics_snapshot,cardinality,1,,,88358243.0,ns,60787
metrics_snapshot,cardinality,1,,,89117982.0,ns,61470
metrics_snapshot,cardinality,1,,,90349363.0,ns,62153
metrics_snapshot,cardinality,1,,,90950428.0,ns,62836
metrics_snapshot,cardinality,1,,,92246641.0,ns,63519
metrics_snapshot,cardinality,1,,,93110533.0,ns,64202
metrics_snapshot,cardinality,1,,,93921854.0,ns,64885
metrics_snapshot,cardinality,1,,,95332669.0,ns,65568
metrics_snapshot,cardinality,1,,,96003487.0,ns,66251
metrics_snapshot,cardinality,1,,,97081354.0,ns,66934
metrics_snapshot,cardinality,1,,,98104300.0,ns,67617
metrics_snapshot,cardinality,1,,,99525055.0,ns,68300
