group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
http,compression,none,100000,bytes,1010534064.0,ns,1
http,compression,none,100000,bytes,1009942653.0,ns,1
http,compression,none,100000,bytes,1010415660.0,ns,1
http,compression,none,100000,bytes,1010029665.0,ns,1
http,compression,none,100000,bytes,1010147830.0,ns,1
http,compression,none,100000,bytes,1009864850.0,ns,1
http,compression,none,100000,bytes,1009759245.0,ns,1
http,compression,none,100000,bytes,1009150975.0,ns,1
http,compression,none,100000,bytes,1009684948.0,ns,1
http,compression,none,100000,bytes,1009494648.0,ns,1
http,compression,none,100000,bytes,1010462867.0,ns,1
http,compression,none,100000,bytes,1008576033.0,ns,1
http,compression,none,100000,bytes,1009689931.0,ns,1
http,compression,none,100000,bytes,1009381628.0,ns,1
http,compression,none,100000,bytes,1009770327.0,ns,1
http,compression,none,100000,bytes,1008427443.0,ns,1
http,compression,none,100000,bytes,1009874445.0,ns,1
http,compression,none,100000,bytes,1008863766.0,ns,1
http,compression,none,100000,bytes,1009712251.0,ns,1
http,compression,none,100000,bytes,1009002216.0,ns,1
http,compression,none,100000,bytes,1010211980.0,ns,1
http,compression,none,100000,bytes,1010649655.0,ns,1
http,compression,none,100000,bytes,1009123983.0,ns,1
http,compression,none,100000,bytes,1008625093.0,ns,1
http,compression,none,100000,bytes,1009223824.0,ns,1
http,compression,none,100000,bytes,1009973804.0,ns,1
http,compression,none,100000,bytes,1010611277.0,ns,1
http,compression,none,100000,bytes,1010509644.0,ns,1
http,compression,none,100000,bytes,1008934290.0,ns,1
http,compression,none,100000,bytes,1008248564.0,ns,1
http,compression,none,100000,bytes,1010798132.0,ns,1
http,compression,none,100000,bytes,1009428634.0,ns,1
http,compression,none,100000,bytes,1008729702.0,ns,1
http,compression,none,100000,bytes,1008653341.0,ns,1
http,compression,none,100000,bytes,1010301029.0,ns,1
http,compression,none,100000,bytes,1009446348.0,ns,1
http,compression,none,100000,bytes,1010585810.0,ns,1
http,compression,none,100000,bytes,1008024177.0,ns,1
http,compression,none,100000,bytes,1009055497.0,ns,1
http,compression,none,100000,bytes,1009167091.0,ns,1
http,compression,none,100000,bytes,1008930377.0,ns,1
http,compression,none,100000,bytes,1008538167.0,ns,1
http,compression,none,100000,bytes,1009067457.0,ns,1
http,compression,none,100000,bytes,1009376129.0,ns,1
http,compression,none,100000,bytes,1010347929.0,ns,1
http,compression,none,100000,bytes,1009562595.0,ns,1
http,compression,none,100000,bytes,1009429408.0,ns,1
http,compression,none,100000,bytes,1009389679.0,ns,1
http,compression,none,100000,bytes,1009667578.0,ns,1
http,compression,none,100000,bytes,1009728404.0,ns,1
http,compression,none,100000,bytes,1010597834.0,ns,1
http,compression,none,100000,bytes,1009158823.0,ns,1
http,compression,none,100000,bytes,1009159578.0,ns,1
http,compression,none,100000,bytes,1008590082.0,ns,1
http,compression,none,100000,bytes,1009283158.0,ns,1
http,compression,none,100000,bytes,1009952192.0,ns,1
http,compression,none,100000,bytes,1008797728.0,ns,1
http,compression,none,100000,bytes,1009217045.0,ns,1
http,compression,none,100000,bytes,1008796428.0,ns,1
http,compression,none,100000,bytes,1008677786.0,ns,1
http,compression,none,100000,bytes,1008683582.0,ns,1
http,compression,none,100000,bytes,1007656162.0,ns,1
http,compression,none,100000,bytes,1008061165.0,ns,1
http,compression,none,100000,bytes,1009508039.0,ns,1
http,compression,none,100000,bytes,1008146056.0,ns,1
http,compression,none,100000,bytes,1008929327.0,ns,1
http,compression,none,100000,bytes,1008872826.0,ns,1
http,compression,none,100000,bytes,1009214336.0,ns,1
http,compression,none,100000,bytes,1009532082.0,ns,1
http,compression,none,100000,bytes,1010091715.0,ns,1
http,compression,none,100000,bytes,1009877307.0,ns,1
http,compression,none,100000,bytes,1009701740.0,ns,1
http,compression,none,100000,bytes,1008569525.0,ns,1
http,compression,none,100000,bytes,1010297033.0,ns,1
http,compression,none,100000,bytes,1009278526.0,ns,1
http,compression,none,100000,bytes,1008612988.0,ns,1
http,compression,none,100000,bytes,1010625656.0,ns,1
http,compression,none,100000,bytes,1010785403.0,ns,1
http,compression,none,100000,bytes,1009745934.0,ns,1
http,compression,none,100000,bytes,1010025686.0,ns,1
http,compression,none,100000,bytes,1010134549.0,ns,1
http,compression,none,100000,bytes,1009074264.0,ns,1
http,compression,none,100000,bytes,1008969550.0,ns,1
http,compression,none,100000,bytes,1009384676.0,ns,1
http,compression,none,100000,bytes,1008862619.0,ns,1
http,compression,none,100000,bytes,1009286967.0,ns,1
http,compression,none,100000,bytes,1009105327.0,ns,1
http,compression,none,100000,bytes,1010284111.0,ns,1
http,compression,none,100000,bytes,1010242389.0,ns,1
http,compression,none,100000,bytes,1012514029.0,ns,1
http,compression,none,100000,bytes,1008982271.0,ns,1
http,compression,none,100000,bytes,1009554928.0,ns,1
http,compression,none,100000,bytes,1010380505.0,ns,1
http,compression,none,100000,bytes,1010079875.0,ns,1
http,compression,none,100000,bytes,1009099174.0,ns,1
http,compression,none,100000,bytes,1010040985.0,ns,1
http,compression,none,100000,bytes,1008544318.0,ns,1
http,compression,none,100000,bytes,1009188088.0,ns,1
http,compression,none,100000,bytes,1009742458.0,ns,1
http,compression,none,100000,bytes,1008524146.0,ns,1
